adm4,local_datetime,subdistrict_name,t,hu,ws,wd,tcc,visibility,weather_desc_en,rain_level,sea_level,tide_height,flood
31.73.04.1008,2024-01-25 06:00:00,jembatan lima,25.31,53.18,15.0,NW,27.09,7.07,Thunderstorm,4,1.13,0.24,1
31.73.04.1009,2024-01-25 06:00:00,pekojan,25.31,53.18,15.0,NW,27.09,7.07,Thunderstorm,4,1.13,0.24,1
31.73.04.1010,2024-01-25 06:00:00,roa malaka,25.31,53.18,15.0,NW,27.09,7.07,Thunderstorm,4,1.13,0.24,1
31.73.04.1011,2024-01-25 06:00:00,duri selatan,25.31,53.18,15.0,NW,27.09,7.07,Thunderstorm,4,1.13,0.24,1
31.73.08.1001,2024-01-25 08:00:00,kembangan utara,33.21,79.95,26.12,SE,45.26,9.87,Clear,0,0.45,1.75,0
31.73.08.1002,2024-01-25 08:00:00,meruya utara,33.21,79.95,26.12,SE,45.26,9.87,Clear,0,0.45,1.75,0
31.73.08.1003,2024-01-25 08:00:00,meruya selatan,33.21,79.95,26.12,SE,45.26,9.87,Clear,0,0.45,1.75,0
31.73.08.1004,2024-01-25 08:00:00,srengseng,33.21,79.95,26.12,SE,45.26,9.87,Clear,0,0.45,1.75,0
31.73.08.1005,2024-01-25 08:00:00,joglo,33.21,79.95,26.12,SE,45.26,9.87,Clear,0,0.45,1.75,0
31.73.08.1006,2024-01-25 08:00:00,kembangan selatan,33.21,79.95,26.12,SE,45.26,9.87,Clear,0,0.45,1.75,0
31.73.01.1001,2024-01-25 09:00:00,cengkareng barat,30.17,55.75,18.94,N,82.22,7.18,Cloudy,0,0.26,2.31,0
31.73.01.1002,2024-01-25 09:00:00,duri kosambi,30.17,55.75,18.94,N,82.22,7.18,Cloudy,0,0.26,2.31,0
31.73.01.1003,2024-01-25 09:00:00,rawa buaya,30.17,55.75,18.94,N,82.22,7.18,Cloudy,0,0.26,2.31,0
31.73.01.1004,2024-01-25 09:00:00,kedaung kali angke,30.17,55.75,18.94,N,82.22,7.18,Cloudy,0,0.26,2.31,0
31.73.01.1005,2024-01-25 09:00:00,kapuk,30.17,55.75,18.94,N,82.22,7.18,Cloudy,0,0.26,2.31,0
31.73.01.1006,2024-01-25 09:00:00,cengkareng timur,30.17,55.75,18.94,N,82.22,7.18,Cloudy,0,0.26,2.31,0
31.73.01.1001,2024-01-25 11:00:00,cengkareng barat,28.82,95.48,3.46,NE,49.98,8.19,Heavy Rain,3,0.47,1.76,0
31.73.01.1002,2024-01-25 11:00:00,duri kosambi,28.82,95.48,3.46,NE,49.98,8.19,Heavy Rain,3,0.47,1.76,0
31.73.01.1003,2024-01-25 11:00:00,rawa buaya,28.82,95.48,3.46,NE,49.98,8.19,Heavy Rain,3,0.47,1.76,0
31.73.01.1004,2024-01-25 11:00:00,kedaung kali angke,28.82,95.48,3.46,NE,49.98,8.19,Heavy Rain,3,0.47,1.76,0
31.73.01.1005,2024-01-25 11:00:00,kapuk,28.82,95.48,3.46,NE,49.98,8.19,Heavy Rain,3,0.47,1.76,0
31.73.01.1006,2024-01-25 11:00:00,cengkareng timur,28.82,95.48,3.46,NE,49.98,8.19,Heavy Rain,3,0.47,1.76,0
31.73.05.1001,2024-01-25 12:00:00,kebon jeruk,25.17,83.46,18.17,SW,70.8,1.96,Rain,2,1.41,0.84,0
31.73.05.1002,2024-01-25 12:00:00,sukabumi utara,25.17,83.46,18.17,SW,70.8,1.96,Rain,2,1.41,0.84,0
31.73.05.1003,2024-01-25 12:00:00,sukabumi selatan,25.17,83.46,18.17,SW,70.8,1.96,Rain,2,1.41,0.84,0
31.73.05.1004,2024-01-25 12:00:00,kelapa dua,25.17,83.46,18.17,SW,70.8,1.96,Rain,2,1.41,0.84,0
31.73.05.1005,2024-01-25 12:00:00,duri kepa,25.17,83.46,18.17,SW,70.8,1.96,Rain,2,1.41,0.84,0
31.73.05.1006,2024-01-25 12:00:00,kedoya utara,25.17,83.46,18.17,SW,70.8,1.96,Rain,2,1.41,0.84,0
31.73.05.1007,2024-01-25 12:00:00,kedoya selatan,25.17,83.46,18.17,SW,70.8,1.96,Rain,2,1.41,0.84,0
31.73.01.1001,2024-01-25 13:00:00,cengkareng barat,25.25,91.46,3.52,E,55.8,8.03,Rain,2,0.84,0.76,0
31.73.01.1002,2024-01-25 13:00:00,duri kosambi,25.25,91.46,3.52,E,55.8,8.03,Rain,2,0.84,0.76,0
31.73.01.1003,2024-01-25 13:00:00,rawa buaya,25.25,91.46,3.52,E,55.8,8.03,Rain,2,0.84,0.76,0
31.73.01.1004,2024-01-25 13:00:00,kedaung kali angke,25.25,91.46,3.52,E,55.8,8.03,Rain,2,0.84,0.76,0
31.73.01.1005,2024-01-25 13:00:00,kapuk,25.25,91.46,3.52,E,55.8,8.03,Rain,2,0.84,0.76,0
31.73.01.1006,2024-01-25 13:00:00,cengkareng timur,25.25,91.46,3.52,E,55.8,8.03,Rain,2,0.84,0.76,0
31.73.04.1001,2024-01-25 14:00:00,tambora,30.86,93.95,10.12,E,87.53,9.19,Thunderstorm,4,0.89,0.13,1
31.73.04.1002,2024-01-25 14:00:00,kali anyar,30.86,93.95,10.12,E,87.53,9.19,Thunderstorm,4,0.89,0.13,1
31.73.04.1003,2024-01-25 14:00:00,duri utara,30.86,93.95,10.12,E,87.53,9.19,Thunderstorm,4,0.89,0.13,1
31.73.04.1004,2024-01-25 14:00:00,tanah sereal,30.86,93.95,10.12,E,87.53,9.19,Thunderstorm,4,0.89,0.13,1
31.73.04.1005,2024-01-25 14:00:00,krendang,30.86,93.95,10.12,E,87.53,9.19,Thunderstorm,4,0.89,0.13,1
31.73.04.1006,2024-01-25 14:00:00,jembatan besi,30.86,93.95,10.12,E,87.53,9.19,Thunderstorm,4,0.89,0.13,1
31.73.04.1007,2024-01-25 14:00:00,angke,30.86,93.95,10.12,E,87.53,9.19,Thunderstorm,4,0.89,0.13,1
31.73.04.1008,2024-01-25 14:00:00,jembatan lima,30.86,93.95,10.12,E,87.53,9.19,Thunderstorm,4,0.89,0.13,1
31.73.04.1009,2024-01-25 14:00:00,pekojan,30.86,93.95,10.12,E,87.53,9.19,Thunderstorm,4,0.89,0.13,1
31.73.04.1010,2024-01-25 14:00:00,roa malaka,30.86,93.95,10.12,E,87.53,9.19,Thunderstorm,4,0.89,0.13,1
31.73.04.1011,2024-01-25 14:00:00,duri selatan,30.86,93.95,10.12,E,87.53,9.19,Thunderstorm,4,0.89,0.13,1
31.73.01.1001,2024-01-25 15:00:00,cengkareng barat,28.3,78.59,4.29,NW,87.94,4.45,Rain,2,0.99,0.48,1
31.73.01.1002,2024-01-25 15:00:00,duri kosambi,28.3,78.59,4.29,NW,87.94,4.45,Rain,2,0.99,0.48,1
31.73.01.1003,2024-01-25 15:00:00,rawa buaya,28.3,78.59,4.29,NW,87.94,4.45,Rain,2,0.99,0.48,1
31.73.01.1004,2024-01-25 15:00:00,kedaung kali angke,28.3,78.59,4.29,NW,87.94,4.45,Rain,2,0.99,0.48,1
31.73.01.1005,2024-01-25 15:00:00,kapuk,28.3,78.59,4.29,NW,87.94,4.45,Rain,2,0.99,0.48,1
31.73.01.1006,2024-01-25 15:00:00,cengkareng timur,28.3,78.59,4.29,NW,87.94,4.45,Rain,2,0.99,0.48,1
31.73.01.1001,2024-01-25 16:00:00,cengkareng barat,26.01,75.87,20.76,N,10.89,6.68,Heavy Rain,3,0.8,1.0,0
31.73.01.1002,2024-01-25 16:00:00,duri kosambi,26.01,75.87,20.76,N,10.89,6.68,Heavy Rain,3,0.8,1.0,0
31.73.01.1003,2024-01-25 16:00:00,rawa buaya,26.01,75.87,20.76,N,10.89,6.68,Heavy Rain,3,0.8,1.0,0
31.73.01.1004,2024-01-25 16:00:00,kedaung kali angke,26.01,75.87,20.76,N,10.89,6.68,Heavy Rain,3,0.8,1.0,0
31.73.01.1005,2024-01-25 16:00:00,kapuk,26.01,75.87,20.76,N,10.89,6.68,Heavy Rain,3,0.8,1.0,0
31.73.01.1006,2024-01-25 16:00:00,cengkareng timur,26.01,75.87,20.76,N,10.89,6.68,Heavy Rain,3,0.8,1.0,0
31.73.04.1001,2024-01-25 17:00:00,tambora,28.92,71.52,6.19,E,80.02,4.87,Heavy Rain,3,0.29,0.44,1
31.73.04.1002,2024-01-25 17:00:00,kali anyar,28.92,71.52,6.19,E,80.02,4.87,Heavy Rain,3,0.29,0.44,1
31.73.04.1003,2024-01-25 17:00:00,duri utara,28.92,71.52,6.19,E,80.02,4.87,Heavy Rain,3,0.29,0.44,1
31.73.04.1004,2024-01-25 17:00:00,tanah sereal,28.92,71.52,6.19,E,80.02,4.87,Heavy Rain,3,0.29,0.44,1
31.73.04.1005,2024-01-25 17:00:00,krendang,28.92,71.52,6.19,E,80.02,4.87,Heavy Rain,3,0.29,0.44,1
31.73.04.1006,2024-01-25 17:00:00,jembatan besi,28.92,71.52,6.19,E,80.02,4.87,Heavy Rain,3,0.29,0.44,1
31.73.04.1007,2024-01-25 17:00:00,angke,28.92,71.52,6.19,E,80.02,4.87,Heavy Rain,3,0.29,0.44,1
31.73.04.1008,2024-01-25 17:00:00,jembatan lima,28.92,71.52,6.19,E,80.02,4.87,Heavy Rain,3,0.29,0.44,1
31.73.04.1009,2024-01-25 17:00:00,pekojan,28.92,71.52,6.19,E,80.02,4.87,Heavy Rain,3,0.29,0.44,1
31.73.04.1010,2024-01-25 17:00:00,roa malaka,28.92,71.52,6.19,E,80.02,4.87,Heavy Rain,3,0.29,0.44,1
31.73.04.1011,2024-01-25 17:00:00,duri selatan,28.92,71.52,6.19,E,80.02,4.87,Heavy Rain,3,0.29,0.44,1
31.73.08.1001,2024-01-25 18:00:00,kembangan utara,24.64,65.85,11.76,NE,51.47,4.94,Thunderstorm,4,0.69,2.96,0
31.73.08.1002,2024-01-25 18:00:00,meruya utara,24.64,65.85,11.76,NE,51.47,4.94,Thunderstorm,4,0.69,2.96,0
31.73.08.1003,2024-01-25 18:00:00,meruya selatan,24.64,65.85,11.76,NE,51.47,4.94,Thunderstorm,4,0.69,2.96,0
31.73.08.1004,2024-01-25 18:00:00,srengseng,24.64,65.85,11.76,NE,51.47,4.94,Thunderstorm,4,0.69,2.96,0
31.73.08.1005,2024-01-25 18:00:00,joglo,24.64,65.85,11.76,NE,51.47,4.94,Thunderstorm,4,0.69,2.96,0
31.73.08.1006,2024-01-25 18:00:00,kembangan selatan,24.64,65.85,11.76,NE,51.47,4.94,Thunderstorm,4,0.69,2.96,0
31.73.01.1001,2024-01-25 19:00:00,cengkareng barat,29.82,71.73,26.87,E,99.0,3.79,Heavy Rain,3,1.36,1.0,1
31.73.01.1002,2024-01-25 19:00:00,duri kosambi,29.82,71.73,26.87,E,99.0,3.79,Heavy Rain,3,1.36,1.0,1
31.73.01.1003,2024-01-25 19:00:00,rawa buaya,29.82,71.73,26.87,E,99.0,3.79,Heavy Rain,3,1.36,1.0,1
31.73.01.1004,2024-01-25 19:00:00,kedaung kali angke,29.82,71.73,26.87,E,99.0,3.79,Heavy Rain,3,1.36,1.0,1
31.73.01.1005,2024-01-25 19:00:00,kapuk,29.82,71.73,26.87,E,99.0,3.79,Heavy Rain,3,1.36,1.0,1
31.73.01.1006,2024-01-25 19:00:00,cengkareng timur,29.82,71.73,26.87,E,99.0,3.79,Heavy Rain,3,1.36,1.0,1
31.73.04.1001,2024-01-25 20:00:00,tambora,26.69,88.69,6.13,S,53.49,7.86,Clear,0,1.36,0.48,0
31.73.04.1002,2024-01-25 20:00:00,kali anyar,26.69,88.69,6.13,S,53.49,7.86,Clear,0,1.36,0.48,0
31.73.04.1003,2024-01-25 20:00:00,duri utara,26.69,88.69,6.13,S,53.49,7.86,Clear,0,1.36,0.48,0
31.73.04.1004,2024-01-25 20:00:00,tanah sereal,26.69,88.69,6.13,S,53.49,7.86,Clear,0,1.36,0.48,0
31.73.04.1005,2024-01-25 20:00:00,krendang,26.69,88.69,6.13,S,53.49,7.86,Clear,0,1.36,0.48,0
31.73.04.1006,2024-01-25 20:00:00,jembatan besi,26.69,88.69,6.13,S,53.49,7.86,Clear,0,1.36,0.48,0
31.73.04.1007,2024-01-25 20:00:00,angke,26.69,88.69,6.13,S,53.49,7.86,Clear,0,1.36,0.48,0
31.73.04.1008,2024-01-25 20:00:00,jembatan lima,26.69,88.69,6.13,S,53.49,7.86,Clear,0,1.36,0.48,0
31.73.04.1009,2024-01-25 20:00:00,pekojan,26.69,88.69,6.13,S,53.49,7.86,Clear,0,1.36,0.48,0
31.73.04.1010,2024-01-25 20:00:00,roa malaka,26.69,88.69,6.13,S,53.49,7.86,Clear,0,1.36,0.48,0
31.73.04.1011,2024-01-25 20:00:00,duri selatan,26.69,88.69,6.13,S,53.49,7.86,Clear,0,1.36,0.48,0
31.73.05.1001,2024-01-25 22:00:00,kebon jeruk,27.1,94.63,12.58,NE,77.91,9.47,Rain,2,0.97,1.8,0
31.73.05.1002,2024-01-25 22:00:00,sukabumi utara,27.1,94.63,12.58,NE,77.91,9.47,Rain,2,0.97,1.8,0
31.73.05.1003,2024-01-25 22:00:00,sukabumi selatan,27.1,94.63,12.58,NE,77.91,9.47,Rain,2,0.97,1.8,0
31.73.05.1004,2024-01-25 22:00:00,kelapa dua,27.1,94.63,12.58,NE,77.91,9.47,Rain,2,0.97,1.8,0
31.73.05.1005,2024-01-25 22:00:00,duri kepa,27.1,94.63,12.58,NE,77.91,9.47,Rain,2,0.97,1.8,0
31.73.05.1006,2024-01-25 22:00:00,kedoya utara,27.1,94.63,12.58,NE,77.91,9.47,Rain,2,0.97,1.8,0
31.73.05.1007,2024-01-25 22:00:00,kedoya selatan,27.1,94.63,12.58,NE,77.91,9.47,Rain,2,0.97,1.8,0
31.73.05.1001,2024-01-25 23:00:00,kebon jeruk,28.55,72.17,0.54,NW,32.37,2.57,Clear,0,0.47,0.29,0
31.73.05.1002,2024-01-25 23:00:00,sukabumi utara,28.55,72.17,0.54,NW,32.37,2.57,Clear,0,0.47,0.29,0
31.73.05.1003,2024-01-25 23:00:00,sukabumi selatan,28.55,72.17,0.54,NW,32.37,2.57,Clear,0,0.47,0.29,0
31.73.05.1004,2024-01-25 23:00:00,kelapa dua,28.55,72.17,0.54,NW,32.37,2.57,Clear,0,0.47,0.29,0
31.73.05.1005,2024-01-25 23:00:00,duri kepa,28.55,72.17,0.54,NW,32.37,2.57,Clear,0,0.47,0.29,0
31.73.05.1006,2024-01-25 23:00:00,kedoya utara,28.55,72.17,0.54,NW,32.37,2.57,Clear,0,0.47,0.29,0
31.73.05.1007,2024-01-25 23:00:00,kedoya selatan,28.55,72.17,0.54,NW,32.37,2.57,Clear,0,0.47,0.29,0
31.73.01.1001,2024-01-26 00:00:00,cengkareng barat,24.12,80.35,23.78,SW,58.46,8.87,Thunderstorm,4,0.5,2.6,1
31.73.01.1002,2024-01-26 00:00:00,duri kosambi,24.12,80.35,23.78,SW,58.46,8.87,Thunderstorm,4,0.5,2.6,1
31.73.01.1003,2024-01-26 00:00:00,rawa buaya,24.12,80.35,23.78,SW,58.46,8.87,Thunderstorm,4,0.5,2.6,1
31.73.01.1004,2024-01-26 00:00:00,kedaung kali angke,24.12,80.35,23.78,SW,58.46,8.87,Thunderstorm,4,0.5,2.6,1
31.73.01.1005,2024-01-26 00:00:00,kapuk,24.12,80.35,23.78,SW,58.46,8.87,Thunderstorm,4,0.5,2.6,1
31.73.01.1006,2024-01-26 00:00:00,cengkareng timur,24.12,80.35,23.78,SW,58.46,8.87,Thunderstorm,4,0.5,2.6,1
31.73.08.1001,2024-01-26 01:00:00,kembangan utara,24.72,81.57,2.07,N,99.29,7.64,Rain,2,0.14,2.89,0
31.73.08.1002,2024-01-26 01:00:00,meruya utara,24.72,81.57,2.07,N,99.29,7.64,Rain,2,0.14,2.89,0
31.73.08.1003,2024-01-26 01:00:00,meruya selatan,24.72,81.57,2.07,N,99.29,7.64,Rain,2,0.14,2.89,0
31.73.08.1004,2024-01-26 01:00:00,srengseng,24.72,81.57,2.07,N,99.29,7.64,Rain,2,0.14,2.89,0
31.73.08.1005,2024-01-26 01:00:00,joglo,24.72,81.57,2.07,N,99.29,7.64,Rain,2,0.14,2.89,0
31.73.08.1006,2024-01-26 01:00:00,kembangan selatan,24.72,81.57,2.07,N,99.29,7.64,Rain,2,0.14,2.89,0
31.73.08.1001,2024-01-26 02:00:00,kembangan utara,27.92,79.58,14.23,SE,87.18,3.28,Clear,0,1.8,0.82,0
31.73.08.1002,2024-01-26 02:00:00,meruya utara,27.92,79.58,14.23,SE,87.18,3.28,Clear,0,1.8,0.82,0
31.73.08.1003,2024-01-26 02:00:00,meruya selatan,27.92,79.58,14.23,SE,87.18,3.28,Clear,0,1.8,0.82,0
31.73.08.1004,2024-01-26 02:00:00,srengseng,27.92,79.58,14.23,SE,87.18,3.28,Clear,0,1.8,0.82,0
31.73.08.1005,2024-01-26 02:00:00,joglo,27.92,79.58,14.23,SE,87.18,3.28,Clear,0,1.8,0.82,0
31.73.08.1006,2024-01-26 02:00:00,kembangan selatan,27.92,79.58,14.23,SE,87.18,3.28,Clear,0,1.8,0.82,0
31.73.01.1001,2024-01-26 04:00:00,cengkareng barat,30.0,61.87,18.85,W,73.57,3.41,Thunderstorm,4,0.53,0.16,1
31.73.01.1002,2024-01-26 04:00:00,duri kosambi,30.0,61.87,18.85,W,73.57,3.41,Thunderstorm,4,0.53,0.16,1
31.73.01.1003,2024-01-26 04:00:00,rawa buaya,30.0,61.87,18.85,W,73.57,3.41,Thunderstorm,4,0.53,0.16,1
31.73.01.1004,2024-01-26 04:00:00,kedaung kali angke,30.0,61.87,18.85,W,73.57,3.41,Thunderstorm,4,0.53,0.16,1
31.73.01.1005,2024-01-26 04:00:00,kapuk,30.0,61.87,18.85,W,73.57,3.41,Thunderstorm,4,0.53,0.16,1
31.73.01.1006,2024-01-26 04:00:00,cengkareng timur,30.0,61.87,18.85,W,73.57,3.41,Thunderstorm,4,0.53,0.16,1
31.73.05.1001,2024-01-26 05:00:00,kebon jeruk,26.92,75.62,20.66,W,41.1,9.21,Thunderstorm,4,0.63,1.96,1
31.73.05.1002,2024-01-26 05:00:00,sukabumi utara,26.92,75.62,20.66,W,41.1,9.21,Thunderstorm,4,0.63,1.96,1
31.73.05.1003,2024-01-26 05:00:00,sukabumi selatan,26.92,75.62,20.66,W,41.1,9.21,Thunderstorm,4,0.63,1.96,1
31.73.05.1004,2024-01-26 05:00:00,kelapa dua,26.92,75.62,20.66,W,41.1,9.21,Thunderstorm,4,0.63,1.96,1
31.73.05.1005,2024-01-26 05:00:00,duri kepa,26.92,75.62,20.66,W,41.1,9.21,Thunderstorm,4,0.63,1.96,1
31.73.05.1006,2024-01-26 05:00:00,kedoya utara,26.92,75.62,20.66,W,41.1,9.21,Thunderstorm,4,0.63,1.96,1
31.73.05.1007,2024-01-26 05:00:00,kedoya selatan,26.92,75.62,20.66,W,41.1,9.21,Thunderstorm,4,0.63,1.96,1
31.73.08.1001,2024-01-26 06:00:00,kembangan utara,30.95,55.21,7.6,NW,10.63,6.7,Rain,2,0.34,1.3,1
31.73.08.1002,2024-01-26 06:00:00,meruya utara,30.95,55.21,7.6,NW,10.63,6.7,Rain,2,0.34,1.3,1
31.73.08.1003,2024-01-26 06:00:00,meruya selatan,30.95,55.21,7.6,NW,10.63,6.7,Rain,2,0.34,1.3,1
31.73.08.1004,2024-01-26 06:00:00,srengseng,30.95,55.21,7.6,NW,10.63,6.7,Rain,2,0.34,1.3,1
31.73.08.1005,2024-01-26 06:00:00,joglo,30.95,55.21,7.6,NW,10.63,6.7,Rain,2,0.34,1.3,1
31.73.08.1006,2024-01-26 06:00:00,kembangan selatan,30.95,55.21,7.6,NW,10.63,6.7,Rain,2,0.34,1.3,1
31.73.01.1001,2024-01-26 07:00:00,cengkareng barat,32.6,69.23,0.3,NE,46.31,7.49,Heavy Rain,3,1.31,0.88,1
31.73.01.1002,2024-01-26 07:00:00,duri kosambi,32.6,69.23,0.3,NE,46.31,7.49,Heavy Rain,3,1.31,0.88,1
31.73.01.1003,2024-01-26 07:00:00,rawa buaya,32.6,69.23,0.3,NE,46.31,7.49,Heavy Rain,3,1.31,0.88,1
31.73.01.1004,2024-01-26 07:00:00,kedaung kali angke,32.6,69.23,0.3,NE,46.31,7.49,Heavy Rain,3,1.31,0.88,1
31.73.01.1005,2024-01-26 07:00:00,kapuk,32.6,69.23,0.3,NE,46.31,7.49,Heavy Rain,3,1.31,0.88,1
31.73.01.1006,2024-01-26 07:00:00,cengkareng timur,32.6,69.23,0.3,NE,46.31,7.49,Heavy Rain,3,1.31,0.88,1
31.73.08.1001,2024-01-26 08:00:00,kembangan utara,31.8,74.38,21.7,SE,31.13,3.31,Rain,2,0.24,0.7,0
31.73.08.1002,2024-01-26 08:00:00,meruya utara,31.8,74.38,21.7,SE,31.13,3.31,Rain,2,0.24,0.7,0
31.73.08.1003,2024-01-26 08:00:00,meruya selatan,31.8,74.38,21.7,SE,31.13,3.31,Rain,2,0.24,0.7,0
31.73.08.1004,2024-01-26 08:00:00,srengseng,31.8,74.38,21.7,SE,31.13,3.31,Rain,2,0.24,0.7,0
31.73.08.1005,2024-01-26 08:00:00,joglo,31.8,74.38,21.7,SE,31.13,3.31,Rain,2,0.24,0.7,0
31.73.08.1006,2024-01-26 08:00:00,kembangan selatan,31.8,74.38,21.7,SE,31.13,3.31,Rain,2,0.24,0.7,0
31.73.04.1001,2024-01-26 09:00:00,tambora,24.4,82.61,16.07,SE,83.7,7.47,Light Rain,1,0.35,2.0,0
31.73.04.1002,2024-01-26 09:00:00,kali anyar,24.4,82.61,16.07,SE,83.7,7.47,Light Rain,1,0.35,2.0,0
31.73.04.1003,2024-01-26 09:00:00,duri utara,24.4,82.61,16.07,SE,83.7,7.47,Light Rain,1,0.35,2.0,0
31.73.04.1004,2024-01-26 09:00:00,tanah sereal,24.4,82.61,16.07,SE,83.7,7.47,Light Rain,1,0.35,2.0,0
31.73.04.1005,2024-01-26 09:00:00,krendang,24.4,82.61,16.07,SE,83.7,7.47,Light Rain,1,0.35,2.0,0
31.73.04.1006,2024-01-26 09:00:00,jembatan besi,24.4,82.61,16.07,SE,83.7,7.47,Light Rain,1,0.35,2.0,0
31.73.04.1007,2024-01-26 09:00:00,angke,24.4,82.61,16.07,SE,83.7,7.47,Light Rain,1,0.35,2.0,0
31.73.04.1008,2024-01-26 09:00:00,jembatan lima,24.4,82.61,16.07,SE,83.7,7.47,Light Rain,1,0.35,2.0,0
31.73.04.1009,2024-01-26 09:00:00,pekojan,24.4,82.61,16.07,SE,83.7,7.47,Light Rain,1,0.35,2.0,0
31.73.04.1010,2024-01-26 09:00:00,roa malaka,24.4,82.61,16.07,SE,83.7,7.47,Light Rain,1,0.35,2.0,0
31.73.04.1011,2024-01-26 09:00:00,duri selatan,24.4,82.61,16.07,SE,83.7,7.47,Light Rain,1,0.35,2.0,0
31.73.08.1001,2024-01-26 10:00:00,kembangan utara,28.81,97.53,25.08,S,40.36,1.25,Clear,0,1.33,1.31,0
31.73.08.1002,2024-01-26 10:00:00,meruya utara,28.81,97.53,25.08,S,40.36,1.25,Clear,0,1.33,1.31,0
31.73.08.1003,2024-01-26 10:00:00,meruya selatan,28.81,97.53,25.08,S,40.36,1.25,Clear,0,1.33,1.31,0
31.73.08.1004,2024-01-26 10:00:00,srengseng,28.81,97.53,25.08,S,40.36,1.25,Clear,0,1.33,1.31,0
31.73.08.1005,2024-01-26 10:00:00,joglo,28.81,97.53,25.08,S,40.36,1.25,Clear,0,1.33,1.31,0
31.73.08.1006,2024-01-26 10:00:00,kembangan selatan,28.81,97.53,25.08,S,40.36,1.25,Clear,0,1.33,1.31,0
31.73.05.1001,2024-01-26 11:00:00,kebon jeruk,25.05,80.03,24.64,SE,84.48,4.38,Light Rain,1,0.75,0.62,0
31.73.05.1002,2024-01-26 11:00:00,sukabumi utara,25.05,80.03,24.64,SE,84.48,4.38,Light Rain,1,0.75,0.62,0
31.73.05.1003,2024-01-26 11:00:00,sukabumi selatan,25.05,80.03,24.64,SE,84.48,4.38,Light Rain,1,0.75,0.62,0
31.73.05.1004,2024-01-26 11:00:00,kelapa dua,25.05,80.03,24.64,SE,84.48,4.38,Light Rain,1,0.75,0.62,0
31.73.05.1005,2024-01-26 11:00:00,duri kepa,25.05,80.03,24.64,SE,84.48,4.38,Light Rain,1,0.75,0.62,0
31.73.05.1006,2024-01-26 11:00:00,kedoya utara,25.05,80.03,24.64,SE,84.48,4.38,Light Rain,1,0.75,0.62,0
31.73.05.1007,2024-01-26 11:00:00,kedoya selatan,25.05,80.03,24.64,SE,84.48,4.38,Light Rain,1,0.75,0.62,0
31.73.05.1001,2024-01-26 15:00:00,kebon jeruk,28.99,53.55,23.75,NE,31.02,3.12,Rain,2,1.34,0.44,0
31.73.05.1002,2024-01-26 15:00:00,sukabumi utara,28.99,53.55,23.75,NE,31.02,3.12,Rain,2,1.34,0.44,0
31.73.05.1003,2024-01-26 15:00:00,sukabumi selatan,28.99,53.55,23.75,NE,31.02,3.12,Rain,2,1.34,0.44,0
31.73.05.1004,2024-01-26 15:00:00,kelapa dua,28.99,53.55,23.75,NE,31.02,3.12,Rain,2,1.34,0.44,0
31.73.05.1005,2024-01-26 15:00:00,duri kepa,28.99,53.55,23.75,NE,31.02,3.12,Rain,2,1.34,0.44,0
31.73.05.1006,2024-01-26 15:00:00,kedoya utara,28.99,53.55,23.75,NE,31.02,3.12,Rain,2,1.34,0.44,0
31.73.05.1007,2024-01-26 15:00:00,kedoya selatan,28.99,53.55,23.75,NE,31.02,3.12,Rain,2,1.34,0.44,0
31.73.08.1001,2024-01-26 16:00:00,kembangan utara,30.18,62.72,13.54,E,16.14,6.87,Cloudy,0,0.32,2.38,0
31.73.08.1002,2024-01-26 16:00:00,meruya utara,30.18,62.72,13.54,E,16.14,6.87,Cloudy,0,0.32,2.38,0
31.73.08.1003,2024-01-26 16:00:00,meruya selatan,30.18,62.72,13.54,E,16.14,6.87,Cloudy,0,0.32,2.38,0
31.73.08.1004,2024-01-26 16:00:00,srengseng,30.18,62.72,13.54,E,16.14,6.87,Cloudy,0,0.32,2.38,0
31.73.08.1005,2024-01-26 16:00:00,joglo,30.18,62.72,13.54,E,16.14,6.87,Cloudy,0,0.32,2.38,0
31.73.08.1006,2024-01-26 16:00:00,kembangan selatan,30.18,62.72,13.54,E,16.14,6.87,Cloudy,0,0.32,2.38,0
31.73.01.1001,2024-01-26 17:00:00,cengkareng barat,31.02,68.09,5.5,E,26.84,4.65,Cloudy,0,1.12,2.05,0
31.73.01.1002,2024-01-26 17:00:00,duri kosambi,31.02,68.09,5.5,E,26.84,4.65,Cloudy,0,1.12,2.05,0
31.73.01.1003,2024-01-26 17:00:00,rawa buaya,31.02,68.09,5.5,E,26.84,4.65,Cloudy,0,1.12,2.05,0
31.73.01.1004,2024-01-26 17:00:00,kedaung kali angke,31.02,68.09,5.5,E,26.84,4.65,Cloudy,0,1.12,2.05,0
31.73.01.1005,2024-01-26 17:00:00,kapuk,31.02,68.09,5.5,E,26.84,4.65,Cloudy,0,1.12,2.05,0
31.73.01.1006,2024-01-26 17:00:00,cengkareng timur,31.02,68.09,5.5,E,26.84,4.65,Cloudy,0,1.12,2.05,0
31.73.08.1001,2024-01-26 18:00:00,kembangan utara,29.6,73.62,25.65,E,60.0,6.36,Thunderstorm,4,0.93,0.43,1
31.73.08.1002,2024-01-26 18:00:00,meruya utara,29.6,73.62,25.65,E,60.0,6.36,Thunderstorm,4,0.93,0.43,1
31.73.08.1003,2024-01-26 18:00:00,meruya selatan,29.6,73.62,25.65,E,60.0,6.36,Thunderstorm,4,0.93,0.43,1
