adm4,local_datetime,subdistrict_name,t,hu,ws,wd,tcc,visibility,weather_desc_en,rain_level,sea_level,tide_height,flood
31.73.08.1003,2024-01-22 04:00:00,meruya selatan,30.32,58.74,4.78,SW,75.28,6.76,Heavy Rain,3.0,0.85,1.71,1.0
31.73.08.1004,2024-01-22 04:00:00,srengseng,30.32,58.74,4.78,SW,75.28,6.76,Heavy Rain,3.0,0.85,1.71,1.0
31.73.08.1005,2024-01-22 04:00:00,joglo,30.32,58.74,4.78,SW,75.28,6.76,Heavy Rain,3.0,0.85,1.71,1.0
31.73.08.1006,2024-01-22 04:00:00,kembangan selatan,30.32,58.74,4.78,SW,75.28,6.76,Heavy Rain,3.0,0.85,1.71,1.0
31.73.08.1001,2024-01-22 06:00:00,kembangan utara,30.34,61.36,2.11,SW,46.7,9.62,Clear,0.0,1.03,1.46,0.0
31.73.08.1002,2024-01-22 06:00:00,meruya utara,30.34,61.36,2.11,SW,46.7,9.62,Clear,0.0,1.03,1.46,0.0
31.73.08.1003,2024-01-22 06:00:00,meruya selatan,30.34,61.36,2.11,SW,46.7,9.62,Clear,0.0,1.03,1.46,0.0
31.73.08.1004,2024-01-22 06:00:00,srengseng,30.34,61.36,2.11,SW,46.7,9.62,Clear,0.0,1.03,1.46,0.0
31.73.08.1005,2024-01-22 06:00:00,joglo,30.34,61.36,2.11,SW,46.7,9.62,Clear,0.0,1.03,1.46,0.0
31.73.08.1006,2024-01-22 06:00:00,kembangan selatan,30.34,61.36,2.11,SW,46.7,9.62,Clear,0.0,1.03,1.46,0.0
31.73.05.1001,2024-01-22 09:00:00,kebon jeruk,25.07,82.14,26.45,N,96.53,2.5,Rain,2.0,0.96,2.45,1.0
31.73.05.1002,2024-01-22 09:00:00,sukabumi utara,25.07,82.14,26.45,N,96.53,2.5,Rain,2.0,0.96,2.45,1.0
31.73.05.1003,2024-01-22 09:00:00,sukabumi selatan,25.07,82.14,26.45,N,96.53,2.5,Rain,2.0,0.96,2.45,1.0
31.73.05.1004,2024-01-22 09:00:00,kelapa dua,107.95662470559256,186.62309071133737,78.67175781148082,N,386.85163808291236,9.521990828581474,Rain,4.717093710202333,3.185683660228332,7.172777752127844,3.8956112969443177
31.73.05.1005,2024-01-22 09:00:00,duri kepa,25.07,82.14,26.45,N,96.53,2.5,Rain,2.0,0.96,2.45,1.0
31.73.05.1006,2024-01-22 09:00:00,kedoya utara,25.07,82.14,26.45,N,96.53,2.5,Rain,2.0,0.96,2.45,1.0
31.73.05.1007,2024-01-22 09:00:00,kedoya selatan,25.07,82.14,26.45,N,96.53,2.5,Rain,2.0,0.96,2.45,1.0
31.73.01.1001,2024-01-22 11:00:00,cengkareng barat,29.41,75.63,20.55,SW,66.82,2.58,Heavy Rain,3.0,1.44,1.46,0.0
31.73.01.1002,2024-01-22 11:00:00,duri kosambi,29.41,75.63,20.55,SW,66.82,2.58,Heavy Rain,3.0,1.44,1.46,0.0
31.73.01.1003,2024-01-22 11:00:00,rawa buaya,117.95153759122798,196.27026499014264,97.83396195955162,SW,164.45711460821238,9.933177165794115,Heavy Rain,8.181658537412865,6.950159202435079,4.341166316408598,0.0
31.73.01.1004,2024-01-22 11:00:00,kedaung kali angke,29.41,75.63,20.55,SW,66.82,2.58,Heavy Rain,3.0,1.44,1.46,0.0
31.73.01.1005,2024-01-22 11:00:00,kapuk,29.41,75.63,20.55,SW,66.82,2.58,Heavy Rain,3.0,1.44,1.46,0.0
31.73.01.1006,2024-01-22 11:00:00,cengkareng timur,29.41,75.63,20.55,SW,66.82,2.58,Heavy Rain,3.0,1.44,1.46,0.0
31.73.08.1001,2024-01-22 14:00:00,kembangan utara,30.33,51.66,9.29,E,94.79,9.23,Heavy Rain,3.0,0.18,0.24,1.0
31.73.08.1002,2024-01-22 14:00:00,meruya utara,30.33,51.66,9.29,E,94.79,9.23,Heavy Rain,3.0,0.18,0.24,1.0
31.73.08.1003,2024-01-22 14:00:00,meruya selatan,30.33,51.66,9.29,E,94.79,9.23,Heavy Rain,3.0,0.18,0.24,1.0
31.73.08.1004,2024-01-22 14:00:00,srengseng,30.33,51.66,9.29,E,94.79,9.23,Heavy Rain,3.0,0.18,0.24,1.0
31.73.08.1005,2024-01-22 14:00:00,joglo,30.33,51.66,9.29,E,94.79,9.23,Heavy Rain,3.0,0.18,0.24,1.0
31.73.08.1006,2024-01-22 14:00:00,kembangan selatan,30.33,51.66,9.29,E,94.79,9.23,Heavy Rain,3.0,0.18,0.24,1.0
31.73.01.1001,2024-01-22 16:00:00,cengkareng barat,25.03,82.66,15.45,E,79.8,2.3,Clear,0.0,1.13,1.69,0.0
31.73.01.1002,2024-01-22 16:00:00,duri kosambi,121.93150912356124,212.54646892142023,57.03849277172619,E,323.7103722995868,9.533336674420482,Clear,0.0,3.389378844539818,7.852726518078125,0.0
31.73.01.1003,2024-01-22 16:00:00,rawa buaya,25.03,82.66,15.45,E,79.8,2.3,Clear,0.0,1.13,1.69,0.0
31.73.01.1004,2024-01-22 16:00:00,kedaung kali angke,25.03,82.66,15.45,E,79.8,2.3,Clear,0.0,1.13,1.69,0.0
31.73.01.1005,2024-01-22 16:00:00,kapuk,25.03,82.66,15.45,E,79.8,2.3,Clear,0.0,1.13,1.69,0.0
31.73.01.1006,2024-01-22 16:00:00,cengkareng timur,25.03,82.66,15.45,E,79.8,2.3,Clear,0.0,1.13,1.69,0.0
31.73.08.1001,2024-01-22 17:00:00,kembangan utara,33.37,96.92,16.07,NE,45.38,7.83,Heavy Rain,3.0,0.42,0.67,1.0
31.73.08.1002,2024-01-22 17:00:00,meruya utara,33.37,96.92,16.07,NE,45.38,7.83,Heavy Rain,3.0,0.42,0.67,1.0
31.73.08.1003,2024-01-22 17:00:00,meruya selatan,33.37,96.92,16.07,NE,45.38,7.83,Heavy Rain,3.0,0.42,0.67,1.0
31.73.08.1004,2024-01-22 17:00:00,srengseng,33.37,96.92,16.07,NE,45.38,7.83,Heavy Rain,3.0,0.42,0.67,1.0
31.73.08.1005,2024-01-22 17:00:00,joglo,33.37,96.92,16.07,NE,45.38,7.83,Heavy Rain,3.0,0.42,0.67,1.0
31.73.08.1006,2024-01-22 17:00:00,kembangan selatan,33.37,96.92,16.07,NE,45.38,7.83,Heavy Rain,3.0,0.42,0.67,1.0
31.73.05.1001,2024-01-22 18:00:00,kebon jeruk,30.88,93.56,10.71,E,22.53,5.51,Rain,2.0,1.54,1.02,1.0
31.73.05.1002,2024-01-22 18:00:00,sukabumi utara,30.88,93.56,10.71,E,22.53,5.51,Rain,2.0,1.54,1.02,1.0
31.73.05.1003,2024-01-22 18:00:00,sukabumi selatan,30.88,93.56,10.71,E,22.53,5.51,Rain,2.0,1.54,1.02,1.0
31.73.05.1004,2024-01-22 18:00:00,kelapa dua,30.88,93.56,10.71,E,22.53,5.51,Rain,2.0,1.54,1.02,1.0
31.73.05.1005,2024-01-22 18:00:00,duri kepa,30.88,93.56,10.71,E,22.53,5.51,Rain,2.0,1.54,1.02,1.0
31.73.05.1006,2024-01-22 18:00:00,kedoya utara,30.88,93.56,10.71,E,22.53,5.51,Rain,2.0,1.54,1.02,1.0
31.73.05.1007,2024-01-22 18:00:00,kedoya selatan,30.88,93.56,10.71,E,22.53,5.51,Rain,2.0,1.54,1.02,1.0
31.73.08.1001,2024-01-22 19:00:00,kembangan utara,24.68,88.3,10.61,N,10.96,9.21,Rain,2.0,1.97,0.92,1.0
31.73.08.1002,2024-01-22 19:00:00,meruya utara,24.68,88.3,10.61,N,10.96,9.21,Rain,2.0,1.97,0.92,1.0
31.73.08.1003,2024-01-22 19:00:00,meruya selatan,24.68,88.3,10.61,N,10.96,9.21,Rain,2.0,1.97,0.92,1.0
31.73.08.1004,2024-01-22 19:00:00,srengseng,24.68,88.3,10.61,N,10.96,9.21,Rain,2.0,1.97,0.92,1.0
31.73.08.1005,2024-01-22 19:00:00,joglo,24.68,88.3,10.61,N,10.96,9.21,Rain,2.0,1.97,0.92,1.0
31.73.08.1006,2024-01-22 19:00:00,kembangan selatan,24.68,88.3,10.61,N,10.96,9.21,Rain,2.0,1.97,0.92,1.0
31.73.08.1001,2024-01-22 20:00:00,kembangan utara,27.01,89.42,24.86,SE,58.98,2.32,Light Rain,1.0,1.9,1.64,0.0
31.73.08.1002,2024-01-22 20:00:00,meruya utara,27.01,89.42,24.86,SE,58.98,2.32,Light Rain,1.0,1.9,1.64,0.0
31.73.08.1003,2024-01-22 20:00:00,meruya selatan,27.01,89.42,24.86,SE,58.98,2.32,Light Rain,1.0,1.9,1.64,0.0
31.73.08.1004,2024-01-22 20:00:00,srengseng,27.01,89.42,24.86,SE,58.98,2.32,Light Rain,1.0,1.9,1.64,0.0
31.73.08.1005,2024-01-22 20:00:00,joglo,27.01,89.42,24.86,SE,58.98,2.32,Light Rain,1.0,1.9,1.64,0.0
31.73.08.1006,2024-01-22 20:00:00,kembangan selatan,27.01,89.42,24.86,SE,58.98,2.32,Light Rain,1.0,1.9,1.64,0.0
31.73.05.1001,2024-01-22 22:00:00,kebon jeruk,24.67,63.01,9.23,W,43.22,3.1,Heavy Rain,3.0,1.76,0.56,0.0
31.73.05.1002,2024-01-22 22:00:00,sukabumi utara,24.67,63.01,9.23,W,43.22,3.1,Heavy Rain,3.0,1.76,0.56,0.0
31.73.05.1003,2024-01-22 22:00:00,sukabumi selatan,24.67,63.01,9.23,W,43.22,3.1,Heavy Rain,3.0,1.76,0.56,0.0
31.73.05.1004,2024-01-22 22:00:00,kelapa dua,24.67,63.01,9.23,W,43.22,3.1,Heavy Rain,3.0,1.76,0.56,0.0
31.73.05.1005,2024-01-22 22:00:00,duri kepa,24.67,63.01,9.23,W,43.22,3.1,Heavy Rain,3.0,1.76,0.56,0.0
31.73.05.1006,2024-01-22 22:00:00,kedoya utara,24.67,63.01,9.23,W,43.22,3.1,Heavy Rain,3.0,1.76,0.56,0.0
31.73.05.1007,2024-01-22 22:00:00,kedoya selatan,24.67,63.01,9.23,W,43.22,3.1,Heavy Rain,3.0,1.76,0.56,0.0
31.73.08.1001,2024-01-22 23:00:00,kembangan utara,29.82,95.36,27.41,SW,42.15,2.41,Heavy Rain,3.0,1.44,2.46,1.0
31.73.08.1002,2024-01-22 23:00:00,meruya utara,29.82,95.36,27.41,SW,42.15,2.41,Heavy Rain,3.0,1.44,2.46,1.0
31.73.08.1003,2024-01-22 23:00:00,meruya selatan,29.82,95.36,27.41,SW,42.15,2.41,Heavy Rain,3.0,1.44,2.46,1.0
31.73.08.1004,2024-01-22 23:00:00,srengseng,29.82,95.36,27.41,SW,42.15,2.41,Heavy Rain,3.0,1.44,2.46,1.0
31.73.08.1005,2024-01-22 23:00:00,joglo,29.82,95.36,27.41,SW,42.15,2.41,Heavy Rain,3.0,1.44,2.46,1.0
31.73.08.1006,2024-01-22 23:00:00,kembangan selatan,29.82,95.36,27.41,SW,42.15,2.41,Heavy Rain,3.0,1.44,2.46,1.0
31.73.01.1001,2024-01-23 00:00:00,cengkareng barat,27.46,83.54,28.58,N,40.97,7.15,Cloudy,0.0,0.96,0.48,0.0
31.73.01.1002,2024-01-23 00:00:00,duri kosambi,27.46,83.54,28.58,N,40.97,7.15,Cloudy,0.0,0.96,0.48,0.0
31.73.01.1003,2024-01-23 00:00:00,rawa buaya,27.46,83.54,28.58,N,40.97,7.15,Cloudy,0.0,0.96,0.48,0.0
31.73.01.1004,2024-01-23 00:00:00,kedaung kali angke,27.46,83.54,28.58,N,40.97,7.15,Cloudy,0.0,0.96,0.48,0.0
31.73.01.1005,2024-01-23 00:00:00,kapuk,27.46,83.54,28.58,N,40.97,7.15,Cloudy,0.0,0.96,0.48,0.0
31.73.01.1006,2024-01-23 00:00:00,cengkareng timur,27.46,83.54,28.58,N,40.97,7.15,Cloudy,0.0,0.96,0.48,0.0
31.73.01.1001,2024-01-23 01:00:00,cengkareng barat,30.21,78.02,9.8,NE,56.85,6.34,Clear,0.0,1.13,0.78,0.0
31.73.01.1002,2024-01-23 01:00:00,duri kosambi,30.21,78.02,9.8,NE,56.85,6.34,Clear,0.0,1.13,0.78,0.0
31.73.01.1003,2024-01-23 01:00:00,rawa buaya,30.21,78.02,9.8,NE,56.85,6.34,Clear,0.0,1.13,0.78,0.0
31.73.01.1004,2024-01-23 01:00:00,kedaung kali angke,30.21,78.02,9.8,NE,56.85,6.34,Clear,0.0,1.13,0.78,0.0
31.73.01.1005,2024-01-23 01:00:00,kapuk,30.21,78.02,9.8,NE,56.85,6.34,Clear,0.0,1.13,0.78,0.0
31.73.01.1006,2024-01-23 01:00:00,cengkareng timur,30.21,78.02,9.8,NE,56.85,6.34,Clear,0.0,1.13,0.78,0.0
31.73.05.1001,2024-01-23 03:00:00,kebon jeruk,32.72,72.35,15.17,E,89.19,3.79,Light Rain,1.0,1.01,1.6,0.0
31.73.05.1002,2024-01-23 03:00:00,sukabumi utara,153.61013910773096,236.51909189522124,34.6937563599295,E,286.6233797005837,13.673220892131361,Light Rain,4.713191574197094,2.9134841794378876,4.68254789921114,0.0
31.73.05.1003,2024-01-23 03:00:00,sukabumi selatan,32.72,72.35,15.17,E,89.19,3.79,Light Rain,1.0,1.01,1.6,0.0
31.73.05.1004,2024-01-23 03:00:00,kelapa dua,32.72,72.35,15.17,E,89.19,3.79,Light Rain,1.0,1.01,1.6,0.0
31.73.05.1005,2024-01-23 03:00:00,duri kepa,32.72,72.35,15.17,E,89.19,3.79,Light Rain,1.0,1.01,1.6,0.0
31.73.05.1006,2024-01-23 03:00:00,kedoya utara,32.72,72.35,15.17,E,89.19,3.79,Light Rain,1.0,1.01,1.6,0.0
31.73.05.1007,2024-01-23 03:00:00,kedoya selatan,32.72,72.35,15.17,E,89.19,3.79,Light Rain,1.0,1.01,1.6,0.0
31.73.05.1001,2024-01-23 04:00:00,kebon jeruk,33.73,73.02,28.23,N,55.5,5.03,Thunderstorm,4.0,0.81,2.31,1.0
31.73.05.1002,2024-01-23 04:00:00,sukabumi utara,33.73,73.02,28.23,N,55.5,5.03,Thunderstorm,4.0,0.81,2.31,1.0
31.73.05.1003,2024-01-23 04:00:00,sukabumi selatan,33.73,73.02,28.23,N,55.5,5.03,Thunderstorm,4.0,0.81,2.31,1.0
31.73.05.1004,2024-01-23 04:00:00,kelapa dua,33.73,73.02,28.23,N,55.5,5.03,Thunderstorm,4.0,0.81,2.31,1.0
31.73.05.1005,2024-01-23 04:00:00,duri kepa,33.73,73.02,28.23,N,55.5,5.03,Thunderstorm,4.0,0.81,2.31,1.0
31.73.05.1006,2024-01-23 04:00:00,kedoya utara,33.73,73.02,28.23,N,55.5,5.03,Thunderstorm,4.0,0.81,2.31,1.0
31.73.05.1007,2024-01-23 04:00:00,kedoya selatan,33.73,73.02,28.23,N,55.5,5.03,Thunderstorm,4.0,0.81,2.31,1.0
31.73.08.1001,2024-01-23 06:00:00,kembangan utara,31.5,77.33,3.08,W,22.45,9.86,Cloudy,0.0,1.2,2.39,0.0
31.73.08.1002,2024-01-23 06:00:00,meruya utara,31.5,77.33,3.08,W,22.45,9.86,Cloudy,0.0,1.2,2.39,0.0
31.73.08.1003,2024-01-23 06:00:00,meruya selatan,31.5,77.33,3.08,W,22.45,9.86,Cloudy,0.0,1.2,2.39,0.0
31.73.08.1004,2024-01-23 06:00:00,srengseng,31.5,77.33,3.08,W,22.45,9.86,Cloudy,0.0,1.2,2.39,0.0
31.73.08.1005,2024-01-23 06:00:00,joglo,31.5,77.33,3.08,W,22.45,9.86,Cloudy,0.0,1.2,2.39,0.0
31.73.08.1006,2024-01-23 06:00:00,kembangan selatan,31.5,77.33,3.08,W,22.45,9.86,Cloudy,0.0,1.2,2.39,0.0
31.73.05.1001,2024-01-23 07:00:00,kebon jeruk,25.3,69.02,11.78,NE,98.45,3.63,Clear,0.0,0.46,1.89,0.0
31.73.05.1002,2024-01-23 07:00:00,sukabumi utara,25.3,69.02,11.78,NE,98.45,3.63,Clear,0.0,0.46,1.89,0.0
31.73.05.1003,2024-01-23 07:00:00,sukabumi selatan,25.3,69.02,11.78,NE,98.45,3.63,Clear,0.0,0.46,1.89,0.0
31.73.05.1004,2024-01-23 07:00:00,kelapa dua,25.3,69.02,11.78,NE,98.45,3.63,Clear,0.0,0.46,1.89,0.0
31.73.05.1005,2024-01-23 07:00:00,duri kepa,25.3,69.02,11.78,NE,98.45,3.63,Clear,0.0,0.46,1.89,0.0
31.73.05.1006,2024-01-23 07:00:00,kedoya utara,25.3,69.02,11.78,NE,98.45,3.63,Clear,0.0,0.46,1.89,0.0
31.73.05.1007,2024-01-23 07:00:00,kedoya selatan,25.3,69.02,11.78,NE,98.45,3.63,Clear,0.0,0.46,1.89,0.0
31.73.01.1001,2024-01-23 08:00:00,cengkareng barat,31.58,98.84,16.6,E,32.5,3.65,Light Rain,1.0,1.81,0.43,0.0
31.73.01.1002,2024-01-23 08:00:00,duri kosambi,79.73147598214518,411.3649280118014,38.356650277124665,E,140.23536702246696,12.30731576631553,Light Rain,2.397985866537596,3.8220559271567924,2.1414576118599773,0.0
31.73.01.1003,2024-01-23 08:00:00,rawa buaya,31.58,98.84,16.6,E,32.5,3.65,Light Rain,1.0,1.81,0.43,0.0
31.73.01.1004,2024-01-23 08:00:00,kedaung kali angke,31.58,98.84,16.6,E,32.5,3.65,Light Rain,1.0,1.81,0.43,0.0
31.73.01.1005,2024-01-23 08:00:00,kapuk,31.58,98.84,16.6,E,32.5,3.65,Light Rain,1.0,1.81,0.43,0.0
31.73.01.1006,2024-01-23 08:00:00,cengkareng timur,31.58,98.84,16.6,E,32.5,3.65,Light Rain,1.0,1.81,0.43,0.0
31.73.01.1001,2024-01-23 09:00:00,cengkareng barat,24.25,55.54,15.09,S,16.6,4.19,Thunderstorm,4.0,1.38,0.55,1.0
31.73.01.1002,2024-01-23 09:00:00,duri kosambi,24.25,55.54,15.09,S,16.6,4.19,Thunderstorm,4.0,1.38,0.55,1.0
31.73.01.1003,2024-01-23 09:00:00,rawa buaya,24.25,55.54,15.09,S,16.6,4.19,Thunderstorm,4.0,1.38,0.55,1.0
31.73.01.1004,2024-01-23 09:00:00,kedaung kali angke,24.25,55.54,15.09,S,16.6,4.19,Thunderstorm,4.0,1.38,0.55,1.0
31.73.01.1005,2024-01-23 09:00:00,kapuk,24.25,55.54,15.09,S,16.6,4.19,Thunderstorm,4.0,1.38,0.55,1.0
31.73.01.1006,2024-01-23 09:00:00,cengkareng timur,24.25,55.54,15.09,S,16.6,4.19,Thunderstorm,4.0,1.38,0.55,1.0
31.73.05.1001,2024-01-23 11:00:00,kebon jeruk,27.24,52.1,25.76,S,63.58,3.27,Heavy Rain,3.0,0.29,1.25,1.0
31.73.05.1002,2024-01-23 11:00:00,sukabumi utara,27.24,52.1,25.76,S,63.58,3.27,Heavy Rain,3.0,0.29,1.25,1.0
31.73.05.1003,2024-01-23 11:00:00,sukabumi selatan,27.24,52.1,25.76,S,63.58,3.27,Heavy Rain,3.0,0.29,1.25,1.0
31.73.05.1004,2024-01-23 11:00:00,kelapa dua,27.24,52.1,25.76,S,63.58,3.27,Heavy Rain,3.0,0.29,1.25,1.0
31.73.05.1005,2024-01-23 11:00:00,duri kepa,27.24,52.1,25.76,S,63.58,3.27,Heavy Rain,3.0,0.29,1.25,1.0
31.73.05.1006,2024-01-23 11:00:00,kedoya utara,82.78189556501525,190.89079227066952,96.57969618343746,S,280.06117405217543,8.029533466582055,Heavy Rain,13.571286576270406,1.2078002660886475,2.6309503597795674,3.7007455138167
31.73.05.1007,2024-01-23 11:00:00,kedoya selatan,27.24,52.1,25.76,S,63.58,3.27,Heavy Rain,3.0,0.29,1.25,1.0
31.73.08.1001,2024-01-23 12:00:00,kembangan utara,28.89,87.0,20.31,W,47.36,9.24,Light Rain,1.0,1.25,2.26,1.0
31.73.08.1002,2024-01-23 12:00:00,meruya utara,28.89,87.0,20.31,W,47.36,9.24,Light Rain,1.0,1.25,2.26,1.0
31.73.08.1003,2024-01-23 12:00:00,meruya selatan,28.89,87.0,20.31,W,47.36,9.24,Light Rain,1.0,1.25,2.26,1.0
31.73.08.1004,2024-01-23 12:00:00,srengseng,28.89,87.0,20.31,W,47.36,9.24,Light Rain,1.0,1.25,2.26,1.0
31.73.08.1005,2024-01-23 12:00:00,joglo,28.89,87.0,20.31,W,47.36,9.24,Light Rain,1.0,1.25,2.26,1.0
31.73.08.1006,2024-01-23 12:00:00,kembangan selatan,28.89,87.0,20.31,W,47.36,9.24,Light Rain,1.0,1.25,2.26,1.0
31.73.08.1001,2024-01-23 15:00:00,kembangan utara,28.46,92.92,22.45,W,27.61,1.93,Rain,2.0,1.1,0.6,1.0
31.73.08.1002,2024-01-23 15:00:00,meruya utara,28.46,92.92,22.45,W,27.61,1.93,Rain,2.0,1.1,0.6,1.0
31.73.08.1003,2024-01-23 15:00:00,meruya selatan,28.46,92.92,22.45,W,27.61,1.93,Rain,2.0,1.1,0.6,1.0
31.73.08.1004,2024-01-23 15:00:00,srengseng,28.46,92.92,22.45,W,27.61,1.93,Rain,2.0,1.1,0.6,1.0
31.73.08.1005,2024-01-23 15:00:00,joglo,28.46,92.92,22.45,W,27.61,1.93,Rain,2.0,1.1,0.6,1.0
31.73.08.1006,2024-01-23 15:00:00,kembangan selatan,28.46,92.92,22.45,W,27.61,1.93,Rain,2.0,1.1,0.6,1.0
31.73.04.1001,2024-01-23 16:00:00,tambora,98.54863178478017,253.5801135379111,65.38959936019656,SW,216.70956801175873,18.115300544675076,Cloudy,0.0,3.996712588372296,2.924603232716859,0.0
31.73.04.1002,2024-01-23 16:00:00,kali anyar,26.74,64.61,13.18,SW,83.82,6.91,Cloudy,0.0,0.87,0.76,0.0
31.73.04.1003,2024-01-23 16:00:00,duri utara,56.730252573527565,292.5743718066234,48.388833441395946,SW,315.4147253624918,33.657897649005605,Cloudy,0.0,2.462039704589835,2.0445181261044927,0.0
31.73.04.1004,2024-01-23 16:00:00,tanah sereal,26.74,64.61,13.18,SW,83.82,6.91,Cloudy,0.0,0.87,0.76,0.0
31.73.04.1005,2024-01-23 16:00:00,krendang,26.74,64.61,13.18,SW,83.82,6.91,Cloudy,0.0,0.87,0.76,0.0
31.73.04.1006,2024-01-23 16:00:00,jembatan besi,26.74,64.61,13.18,SW,83.82,6.91,Cloudy,0.0,0.87,0.76,0.0
31.73.04.1007,2024-01-23 16:00:00,angke,26.74,64.61,13.18,SW,83.82,6.91,Cloudy,0.0,0.87,0.76,0.0
31.73.04.1008,2024-01-23 16:00:00,jembatan lima,26.74,64.61,13.18,SW,83.82,6.91,Cloudy,0.0,0.87,0.76,0.0
31.73.04.1009,2024-01-23 16:00:00,pekojan,26.74,64.61,13.18,SW,83.82,6.91,Cloudy,0.0,0.87,0.76,0.0
31.73.04.1010,2024-01-23 16:00:00,roa malaka,26.74,64.61,13.18,SW,83.82,6.91,Cloudy,0.0,0.87,0.76,0.0
31.73.04.1011,2024-01-23 16:00:00,duri selatan,26.74,64.61,13.18,SW,83.82,6.91,Cloudy,0.0,0.87,0.76,0.0
31.73.05.1001,2024-01-23 19:00:00,kebon jeruk,28.51,90.25,20.21,NE,51.22,9.71,Clear,0.0,0.92,1.59,0.0
31.73.05.1002,2024-01-23 19:00:00,sukabumi utara,28.51,90.25,20.21,NE,51.22,9.71,Clear,0.0,0.92,1.59,0.0
31.73.05.1003,2024-01-23 19:00:00,sukabumi selatan,28.51,90.25,20.21,NE,51.22,9.71,Clear,0.0,0.92,1.59,0.0
31.73.05.1004,2024-01-23 19:00:00,kelapa dua,105.97834947589226,301.44907609940947,52.15579195106877,NE,245.7496054605513,26.388570456195037,Clear,0.0,1.9081468847000167,4.055200117563875,0.0
31.73.05.1005,2024-01-23 19:00:00,duri kepa,28.51,90.25,20.21,NE,51.22,9.71,Clear,0.0,0.92,1.59,0.0
31.73.05.1006,2024-01-23 19:00:00,kedoya utara,28.51,90.25,20.21,NE,51.22,9.71,Clear,0.0,0.92,1.59,0.0
31.73.05.1007,2024-01-23 19:00:00,kedoya selatan,28.51,90.25,20.21,NE,51.22,9.71,Clear,0.0,0.92,1.59,0.0
31.73.05.1001,2024-01-23 21:00:00,kebon jeruk,31.95,98.14,20.82,NW,77.69,9.51,Heavy Rain,3.0,1.98,2.02,1.0
31.73.05.1002,2024-01-23 21:00:00,sukabumi utara,31.95,98.14,20.82,NW,77.69,9.51,Heavy Rain,3.0,1.98,2.02,1.0
31.73.05.1003,2024-01-23 21:00:00,sukabumi selatan,31.95,98.14,20.82,NW,77.69,9.51,Heavy Rain,3.0,1.98,2.02,1.0
31.73.05.1004,2024-01-23 21:00:00,kelapa dua,31.95,98.14,20.82,NW,77.69,9.51,Heavy Rain,3.0,1.98,2.02,1.0
31.73.05.1005,2024-01-23 21:00:00,duri kepa,31.95,98.14,20.82,NW,77.69,9.51,Heavy Rain,3.0,1.98,2.02,1.0
31.73.05.1006,2024-01-23 21:00:00,kedoya utara,31.95,98.14,20.82,NW,77.69,9.51,Heavy Rain,3.0,1.98,2.02,1.0
31.73.05.1007,2024-01-23 21:00:00,kedoya selatan,31.95,98.14,20.82,NW,77.69,9.51,Heavy Rain,3.0,1.98,2.02,1.0
31.73.01.1001,2024-01-23 22:00:00,cengkareng barat,30.94,86.33,6.89,NW,56.16,7.09,Rain,2.0,1.17,2.57,0.0
31.73.01.1002,2024-01-23 22:00:00,duri kosambi,30.94,86.33,6.89,NW,56.16,7.09,Rain,2.0,1.17,2.57,0.0
31.73.01.1003,2024-01-23 22:00:00,rawa buaya,30.94,86.33,6.89,NW,56.16,7.09,Rain,2.0,1.17,2.57,0.0
31.73.01.1004,2024-01-23 22:00:00,kedaung kali angke,30.94,86.33,6.89,NW,56.16,7.09,Rain,2.0,1.17,2.57,0.0
31.73.01.1005,2024-01-23 22:00:00,kapuk,30.94,86.33,6.89,NW,56.16,7.09,Rain,2.0,1.17,2.57,0.0
31.73.01.1006,2024-01-23 22:00:00,cengkareng timur,30.94,86.33,6.89,NW,56.16,7.09,Rain,2.0,1.17,2.57,0.0
31.73.04.1001,2024-01-24 04:00:00,tambora,33.51,85.18,15.45,N,41.05,1.94,Light Rain,1.0,0.91,0.36,0.0
31.73.04.1002,2024-01-24 04:00:00,kali anyar,33.51,85.18,15.45,N,41.05,1.94,Light Rain,1.0,0.91,0.36,0.0
31.73.04.1003,2024-01-24 04:00:00,duri utara,33.51,85.18,15.45,N,41.05,1.94,Light Rain,1.0,0.91,0.36,0.0
31.73.04.1004,2024-01-24 04:00:00,tanah sereal,33.51,85.18,15.45,N,41.05,1.94,Light Rain,1.0,0.91,0.36,0.0
31.73.04.1005,2024-01-24 04:00:00,krendang,167.28396555826635,190.29126063459674,66.07820660689836,N,182.76582822804767,5.522412388444168,Light Rain,2.7654681572184194,3.0249063102435216,1.1453652982007518,0.0
31.73.04.1006,2024-01-24 04:00:00,jembatan besi,33.51,85.18,15.45,N,41.05,1.94,Light Rain,1.0,0.91,0.36,0.0
31.73.04.1007,2024-01-24 04:00:00,angke,33.51,85.18,15.45,N,41.05,1.94,Light Rain,1.0,0.91,0.36,0.0
31.73.04.1008,2024-01-24 04:00:00,jembatan lima,33.51,85.18,15.45,N,41.05,1.94,Light Rain,1.0,0.91,0.36,0.0
31.73.04.1009,2024-01-24 04:00:00,pekojan,33.51,85.18,15.45,N,41.05,1.94,Light Rain,1.0,0.91,0.36,0.0
31.73.04.1010,2024-01-24 04:00:00,roa malaka,33.51,85.18,15.45,N,41.05,1.94,Light Rain,1.0,0.91,0.36,0.0
31.73.04.1011,2024-01-24 04:00:00,duri selatan,33.51,85.18,15.45,N,41.05,1.94,Light Rain,1.0,0.91,0.36,0.0
